transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
29629,672.86,13,desktop,urban,UPI,food,38,108,737.39,0,0,0,0
29630,1087.86,16,desktop,urban,Paytm Wallet,gaming,7,538,1077.16,0,0,0,0
29631,622.04,6,mobile,urban,Net Banking,groceries,10,1214,592.46,0,1,0,0
29632,10152.27,16,desktop,rural,UPI,food,46,40,2173.36,6,0,1,1
29633,951.84,17,mobile,rural,Credit Card,travel,14,886,1415.1,0,0,0,0
29634,741.49,10,mobile,urban,UPI,recharge,9,863,851.24,1,0,0,0
29635,370.15,21,desktop,urban,UPI,groceries,5,1166,547.69,0,0,0,0
29636,992.54,7,desktop,semi-urban,Paytm Wallet,gaming,12,413,1477.81,0,0,0,0
29637,564.37,15,desktop,rural,UPI,fashion,7,884,438.9,0,0,0,0
29638,5925.08,1,desktop,rural,UPI,groceries,48,23,1530.82,4,0,1,1
29639,887.81,20,desktop,urban,UPI,fashion,9,1343,998.6,0,0,0,0
29640,598.86,15,desktop,semi-urban,Credit Card,health,3,1467,625.06,0,0,0,0
29641,563.05,16,desktop,urban,Net Banking,education,13,1018,445.06,0,0,0,0
29642,1663.75,12,desktop,rural,UPI,fashion,9,775,1854.72,1,0,1,0
29643,469.58,10,desktop,semi-urban,Credit Card,fashion,20,316,350.68,0,0,0,0
29644,288.74,14,mobile,urban,Credit Card,fashion,16,996,320.03,0,0,0,0
29645,2635.42,4,desktop,semi-urban,Credit Card,entertainment,14,55,1065.94,4,0,1,1
29646,946.98,20,desktop,urban,Debit Card,fashion,11,204,1277.93,0,0,0,0
29647,147.38,3,mobile,urban,Net Banking,health,6,30,177.89,1,1,0,0
29648,764.95,11,mobile,semi-urban,UPI,health,14,843,732.58,0,0,0,0
29649,1214.76,10,mobile,semi-urban,UPI,entertainment,12,1771,1089.27,0,0,0,0
29650,1253.52,4,desktop,urban,Debit Card,fashion,9,860,1699.87,0,1,0,0
29651,511.27,15,mobile,urban,Credit Card,recharge,2,303,560.09,0,0,0,0
29652,519.73,10,mobile,urban,Credit Card,electronics,16,30,590.44,0,0,0,0
29653,306.77,3,mobile,urban,Paytm Wallet,groceries,22,528,364.77,0,0,0,0
29654,1723.75,20,desktop,urban,UPI,entertainment,20,466,1924.72,0,0,0,0
29655,2277.13,13,desktop,urban,UPI,entertainment,14,244,2986.78,0,0,0,0
29656,805.3,13,mobile,semi-urban,UPI,fashion,10,1591,670.17,0,0,0,0
29657,525.74,2,mobile,urban,UPI,travel,15,886,783.33,0,0,1,0
29658,997.19,20,mobile,urban,UPI,fashion,2,237,1083.82,0,0,0,0
29659,2403.76,11,desktop,urban,UPI,fashion,9,30,1679.63,0,0,1,0
29660,965.53,14,mobile,urban,UPI,health,18,1115,746.68,1,0,0,0
29661,323.43,19,desktop,urban,UPI,groceries,5,939,426.86,0,0,0,0
29662,215.66,9,mobile,semi-urban,UPI,entertainment,9,225,248.26,0,0,0,0
29663,415.8,17,desktop,semi-urban,UPI,food,28,714,371.44,0,0,0,0
29664,830.35,19,mobile,urban,UPI,entertainment,16,287,1124.42,0,0,0,0
29665,979.52,20,mobile,semi-urban,Debit Card,fashion,30,103,991.74,0,0,0,0
29666,257.49,6,tablet,urban,UPI,fashion,4,133,274.13,0,0,0,0
29667,555.79,7,desktop,semi-urban,Net Banking,fashion,21,970,806.48,1,0,0,0
29668,278.73,10,mobile,urban,UPI,food,18,745,307.6,1,1,0,0
29669,203.93,19,desktop,semi-urban,Credit Card,electronics,20,745,286.57,0,0,0,0
29670,61.02,14,desktop,rural,UPI,health,17,841,62.73,0,0,0,0
29671,477.08,7,mobile,semi-urban,Net Banking,electronics,6,1473,356.83,0,0,0,0
29672,392.48,15,mobile,urban,Credit Card,health,14,30,333.79,0,1,0,0
29673,348.55,16,mobile,urban,UPI,health,18,713,458.01,0,0,0,0
29674,345.32,16,mobile,urban,UPI,health,9,906,215.31,0,0,0,0
29675,569.71,10,mobile,urban,UPI,travel,10,616,696.64,0,0,0,0
29676,783.48,0,desktop,semi-urban,Credit Card,recharge,7,209,820.28,0,0,0,0
29677,362.52,16,mobile,semi-urban,UPI,gaming,21,612,344.28,0,0,0,0
29678,5456.51,14,mobile,rural,Debit Card,gaming,56,52,1021.48,7,0,0,1
29679,1518.54,8,mobile,urban,Credit Card,entertainment,10,909,1724.18,0,0,0,0
29680,541.49,11,mobile,rural,Net Banking,fashion,20,440,789.54,0,0,0,0
29681,669.38,19,mobile,rural,UPI,food,18,1246,994.26,0,0,0,0
29682,3508.57,22,mobile,urban,Credit Card,recharge,14,938,4207.62,0,0,0,0
29683,1048.69,10,mobile,urban,Net Banking,education,5,155,900.71,0,0,0,0
29684,242.2,12,mobile,semi-urban,UPI,entertainment,18,1035,191.71,1,0,0,0
29685,436.18,16,mobile,rural,Credit Card,health,15,30,508.47,0,0,0,0
29686,505.72,6,mobile,semi-urban,UPI,recharge,18,640,754.21,0,0,0,0
29687,369.15,20,desktop,urban,Credit Card,travel,13,848,504.61,0,0,0,0
29688,1634.98,6,mobile,urban,Net Banking,food,1,703,1747.63,1,0,0,0
29689,566.36,4,tablet,urban,Paytm Wallet,health,12,654,471.3,0,0,0,0
29690,410.41,8,mobile,urban,Credit Card,gaming,8,1114,432.52,1,0,0,0
29691,17590.16,21,desktop,rural,Paytm Wallet,recharge,38,344,2500.08,4,0,1,1
29692,2687.48,4,mobile,semi-urban,Debit Card,electronics,23,649,2401.08,0,0,0,0
29693,1186.72,7,mobile,urban,Credit Card,fashion,12,216,1778.52,0,0,0,0
29694,1799.02,12,desktop,urban,Debit Card,groceries,24,415,1628.11,0,0,0,0
29695,6305.12,6,mobile,semi-urban,Credit Card,education,48,130,775.67,4,0,1,1
29696,635.61,13,mobile,semi-urban,UPI,gaming,1,823,637.01,0,0,0,0
29697,497.98,1,mobile,semi-urban,Credit Card,health,15,30,410.91,1,0,0,0
29698,5907.32,1,tablet,semi-urban,Debit Card,travel,44,450,1757.95,3,0,1,1
29699,1779.24,15,mobile,urban,Debit Card,electronics,10,767,2346.05,0,0,1,0
29700,221.31,6,mobile,urban,Paytm Wallet,entertainment,28,493,207.39,0,0,0,0
29701,195.7,11,mobile,semi-urban,UPI,education,10,718,272.56,1,0,1,0
29702,25827.36,15,mobile,urban,UPI,travel,33,369,12546.5,3,1,1,1
29703,713.65,11,mobile,semi-urban,UPI,gaming,1,30,479.41,0,0,0,0
29704,340.44,17,mobile,urban,Paytm Wallet,gaming,26,604,429.7,0,0,0,0
29705,263.5,13,desktop,urban,Debit Card,groceries,15,961,215.15,0,0,0,0
29706,618.55,10,desktop,urban,Debit Card,education,19,712,613.07,0,0,0,0
29707,91.03,10,tablet,urban,Net Banking,travel,11,211,66.87,1,0,0,0
29708,870.69,10,desktop,semi-urban,Credit Card,recharge,15,873,1273.93,0,0,0,0
29709,265.74,10,mobile,rural,UPI,travel,17,30,302.2,0,0,0,0
29710,1494.59,15,desktop,semi-urban,UPI,fashion,19,611,1013.24,0,0,0,0
29711,546.64,17,mobile,urban,Paytm Wallet,gaming,7,427,643.24,0,0,0,0
29712,364.41,3,mobile,semi-urban,UPI,electronics,12,281,385.06,1,0,0,0
29713,583.88,9,mobile,semi-urban,Paytm Wallet,recharge,8,313,389.12,0,0,0,0
29714,13551.6,0,mobile,urban,Debit Card,electronics,43,41,3985.45,6,1,0,1
29715,533.01,12,mobile,urban,UPI,fashion,11,30,665.41,1,0,0,0
29716,698.18,13,mobile,urban,UPI,travel,32,801,996.53,0,0,0,0
29717,185.66,19,mobile,rural,Debit Card,food,17,800,118.03,0,0,0,0
29718,1620.23,18,mobile,urban,Debit Card,food,10,291,1199.42,1,0,0,0
29719,609.45,15,mobile,urban,Debit Card,food,23,166,761.79,0,0,0,0
29720,322.53,16,desktop,urban,Debit Card,electronics,16,895,472.95,0,0,0,0
29721,1601.39,16,desktop,rural,UPI,travel,9,840,1709.19,0,0,0,0
29722,241.7,15,mobile,urban,UPI,recharge,23,30,311.43,0,0,0,0
29723,837.48,23,tablet,urban,Credit Card,fashion,10,306,895.82,1,0,0,0
29724,106.19,7,mobile,rural,UPI,education,4,856,123.49,0,0,0,0
29725,1990.9,10,tablet,rural,Debit Card,gaming,17,649,2165.31,0,0,0,0
29726,1442.04,13,desktop,semi-urban,UPI,gaming,15,548,1603.84,0,0,0,0
29727,871.78,3,mobile,semi-urban,Debit Card,food,22,788,548.8,0,0,1,0
29728,4814.04,1,tablet,rural,Credit Card,travel,73,144,2292.91,4,0,0,1
29729,154.48,13,mobile,urban,UPI,food,30,1061,187.49,0,0,0,0
29730,1015.22,22,tablet,semi-urban,UPI,recharge,17,1633,1507.82,1,0,0,0
29731,1349.93,10,desktop,rural,Credit Card,recharge,10,335,1048.06,1,0,0,0
29732,136.81,9,mobile,semi-urban,Paytm Wallet,health,21,1515,133.02,0,0,0,0
29733,690.81,15,mobile,semi-urban,Net Banking,electronics,18,192,1022.11,0,0,0,0
29734,399.15,12,mobile,semi-urban,UPI,gaming,25,1254,567.75,0,0,0,0
29735,531.02,17,desktop,urban,UPI,entertainment,12,394,358.72,1,0,0,0
29736,801.18,20,desktop,semi-urban,Net Banking,groceries,1,30,1071.39,0,0,0,0
29737,367.87,18,desktop,urban,Paytm Wallet,fashion,18,960,285.64,1,1,0,0
29738,718.1,17,desktop,semi-urban,UPI,fashion,11,992,775.89,0,0,0,0
29739,1254.63,19,desktop,urban,Debit Card,fashion,21,367,1765.79,1,0,1,0
29740,2561.46,3,tablet,urban,UPI,electronics,15,714,1652.1,1,0,0,0
29741,144.3,18,tablet,semi-urban,UPI,health,15,538,204.59,0,1,0,0
29742,18307.45,2,desktop,semi-urban,Net Banking,fashion,47,25,8525.54,4,0,1,1
29743,351.16,21,desktop,urban,Paytm Wallet,health,13,751,462.35,0,0,0,0
29744,2157.54,16,mobile,urban,UPI,travel,25,438,1745.63,1,0,0,0
29745,1035.45,13,tablet,urban,Credit Card,entertainment,15,197,1108.26,0,0,0,0
29746,623.41,11,mobile,urban,UPI,education,17,458,574.55,0,1,0,0
29747,730.17,8,mobile,urban,Debit Card,food,16,983,817.12,0,0,0,0
29748,875.54,8,mobile,semi-urban,UPI,recharge,17,431,1303.19,1,0,0,0
29749,132.19,14,desktop,urban,UPI,health,31,95,179.12,0,0,0,0
29750,1380.74,14,mobile,semi-urban,Credit Card,electronics,25,656,1304.02,0,1,0,0
29751,825.04,18,desktop,semi-urban,Debit Card,education,24,792,546.29,0,0,0,0
29752,249.65,16,mobile,rural,Debit Card,food,19,30,266.08,0,1,0,0
29753,6903.35,1,desktop,urban,Debit Card,travel,17,684,10261.57,1,0,0,0
29754,13546.38,14,mobile,semi-urban,Debit Card,fashion,19,150,5294.28,3,1,0,1
29755,1993.52,5,desktop,urban,Paytm Wallet,health,70,5,661.74,5,1,0,1
29756,1283.95,17,desktop,urban,Debit Card,gaming,10,481,1795.21,0,0,0,0
29757,667.43,8,desktop,urban,Debit Card,electronics,10,479,678.66,0,1,0,0
29758,443.76,10,mobile,urban,UPI,entertainment,22,674,545.94,0,0,0,0
29759,709.41,8,mobile,semi-urban,Net Banking,electronics,6,494,649.89,0,0,0,0
29760,649.96,17,mobile,urban,UPI,groceries,26,879,520.08,0,0,0,0
29761,241.88,14,desktop,rural,Credit Card,fashion,29,407,304.74,0,0,1,0
29762,501.9,4,desktop,rural,Net Banking,fashion,21,918,321.65,0,0,0,0
29763,6928.79,4,desktop,urban,Credit Card,electronics,34,246,2786.63,2,1,1,1
29764,484.04,21,desktop,urban,Debit Card,food,23,821,454.34,0,1,0,0
29765,636.01,7,tablet,rural,Credit Card,health,13,484,493.93,0,0,0,0
29766,718.9,21,desktop,urban,Debit Card,gaming,16,632,1053.54,0,0,0,0
29767,146.13,11,mobile,urban,UPI,travel,6,623,167.66,0,1,0,0
29768,944.86,12,mobile,urban,Debit Card,education,19,121,678.89,0,0,0,0
29769,233.02,8,mobile,rural,Credit Card,fashion,17,373,189.98,1,0,0,0
29770,4162.81,10,mobile,semi-urban,Credit Card,fashion,14,569,5788.81,1,0,0,0
29771,968.88,9,mobile,semi-urban,UPI,groceries,22,251,1146.9,0,0,0,0
29772,1195.98,20,desktop,urban,Debit Card,entertainment,21,1043,1091.34,0,0,0,0
29773,699.09,5,mobile,urban,UPI,recharge,7,1430,682.42,0,0,0,0
29774,695.08,10,mobile,semi-urban,Debit Card,recharge,3,686,417.47,0,0,1,0
29775,846.7,21,desktop,rural,Debit Card,food,13,1200,829.87,0,0,0,0
29776,624.4,13,desktop,urban,Paytm Wallet,fashion,18,1255,808.79,1,0,0,0
29777,1047.23,13,desktop,rural,UPI,electronics,26,508,1444.56,1,0,0,0
29778,404.5,17,desktop,semi-urban,UPI,health,15,542,587.52,0,0,0,0
29779,674.22,22,desktop,urban,UPI,recharge,20,983,708.78,0,0,0,0
29780,740.55,20,mobile,urban,Paytm Wallet,groceries,23,1131,686.45,0,0,0,0
29781,5020.44,23,tablet,semi-urban,Credit Card,fashion,46,8,2119.31,5,1,1,1
29782,1037.79,15,mobile,semi-urban,UPI,electronics,18,1512,1424.57,1,0,0,0
29783,560.64,11,desktop,rural,Debit Card,fashion,28,978,467.46,0,0,0,0
29784,778.19,13,desktop,semi-urban,UPI,electronics,17,30,812.35,0,0,0,0
29785,285.16,17,tablet,urban,UPI,fashion,13,30,354.67,0,0,0,0
29786,852.92,10,desktop,semi-urban,UPI,food,16,1136,1117.25,0,0,0,0
29787,263.01,10,mobile,rural,Debit Card,electronics,2,387,249.39,0,0,0,0
29788,8205.86,5,tablet,urban,UPI,electronics,33,26,3244.02,2,1,1,1
29789,1094.61,22,desktop,semi-urban,UPI,fashion,14,540,1173.57,1,0,0,0
29790,219.73,14,mobile,semi-urban,Credit Card,entertainment,13,826,318.1,0,0,0,0
29791,3437.89,22,desktop,urban,UPI,recharge,23,410,3251.43,0,0,0,0
29792,645.32,18,desktop,urban,UPI,entertainment,12,914,731.73,0,0,0,0
29793,1253.57,17,desktop,rural,UPI,entertainment,19,397,1128.42,0,0,0,0
29794,1030.71,4,desktop,rural,Credit Card,fashion,11,498,668.55,0,0,0,0
29795,1746.43,7,desktop,semi-urban,Net Banking,gaming,12,636,2047.66,0,0,0,0
29796,1267.18,6,desktop,semi-urban,Credit Card,recharge,3,879,1668.54,0,0,0,0
29797,13997.2,12,desktop,urban,Credit Card,electronics,16,5,4194.37,3,1,1,1
29798,514.84,20,mobile,rural,Net Banking,travel,26,629,677.66,0,0,0,0
29799,742.86,16,desktop,urban,Debit Card,education,6,529,1002.85,0,1,0,0
29800,654.34,9,mobile,urban,Debit Card,electronics,16,1163,724.02,0,0,0,0
29801,487.28,9,mobile,urban,Credit Card,fashion,8,243,602.71,0,0,0,0
29802,187.22,15,desktop,urban,Net Banking,recharge,26,547,265.39,0,0,0,0
29803,7001.45,0,desktop,urban,Paytm Wallet,recharge,51,5,1126.56,8,0,0,1
29804,346.83,17,mobile,urban,Debit Card,entertainment,8,938,254.69,0,0,0,0
29805,1330.14,15,desktop,urban,Net Banking,travel,14,407,1536.06,0,0,0,0
29806,706.58,7,tablet,rural,Net Banking,fashion,13,531,886.41,1,0,0,0
29807,1291.15,16,mobile,urban,Credit Card,education,10,271,1439.67,0,0,0,0
29808,597.79,20,tablet,semi-urban,Paytm Wallet,education,14,745,871.98,0,0,0,0
29809,120.06,6,mobile,urban,UPI,recharge,16,714,173.46,1,0,0,0
29810,605.71,2,desktop,urban,UPI,entertainment,1,926,746.09,0,1,0,0
29811,338.2,18,mobile,urban,UPI,gaming,18,1315,379.83,0,0,0,0
29812,259.32,19,desktop,semi-urban,Credit Card,groceries,5,714,317.82,0,1,0,0
29813,645.86,14,desktop,semi-urban,Debit Card,recharge,1,792,734.45,0,0,1,0
29814,1069.54,9,mobile,urban,UPI,recharge,33,691,1115.32,1,0,0,0
29815,1592.28,18,mobile,urban,UPI,food,12,30,1268.16,1,0,0,0
29816,548.93,4,mobile,urban,UPI,food,9,1130,504.38,1,0,0,0
29817,572.97,13,mobile,semi-urban,UPI,education,15,724,496.92,0,1,0,0
29818,300.7,10,desktop,rural,Debit Card,recharge,8,832,348.58,0,0,1,0
29819,452.43,23,tablet,semi-urban,Paytm Wallet,food,23,30,558.01,1,0,0,0
29820,467.34,9,desktop,urban,Credit Card,electronics,16,705,640.42,0,0,0,0
29821,827.44,8,tablet,semi-urban,UPI,entertainment,19,1015,846.25,0,0,0,0
29822,1857.15,9,desktop,urban,UPI,food,16,650,1399.39,0,0,0,0
29823,1127.18,10,mobile,urban,Paytm Wallet,education,12,570,1201.2,1,0,1,0
29824,224.33,18,mobile,semi-urban,UPI,entertainment,13,94,156.37,0,0,0,0
29825,670.05,13,desktop,urban,UPI,recharge,9,1025,905.89,0,0,0,0
29826,527.43,21,mobile,urban,Credit Card,groceries,32,1087,762.22,0,0,0,0
29827,1040.28,23,tablet,urban,Net Banking,recharge,8,179,1333.03,0,0,0,0
29828,25648.92,9,desktop,urban,Net Banking,fashion,25,100,12714.87,6,1,1,1
29829,794.2,12,desktop,urban,Debit Card,education,13,369,929.13,1,0,0,0
29830,283.71,23,mobile,semi-urban,Credit Card,health,16,187,241.74,0,0,0,0
29831,1468.22,5,mobile,semi-urban,Debit Card,entertainment,27,302,1621.44,1,0,0,0
29832,382.95,7,tablet,semi-urban,UPI,recharge,9,1190,554.42,0,0,0,0
29833,204.44,13,mobile,urban,Debit Card,health,17,845,256.18,0,0,0,0
29834,835.11,10,mobile,rural,UPI,fashion,11,666,517.92,0,0,0,0
29835,1034.98,16,mobile,urban,Net Banking,travel,15,454,1084.87,0,0,0,0
29836,618.39,6,mobile,rural,UPI,electronics,13,278,563.04,0,0,0,0
29837,281.42,8,mobile,urban,UPI,fashion,13,712,394.66,0,0,0,0
29838,210.89,16,mobile,rural,UPI,gaming,2,901,129.12,0,0,0,0
29839,2047.65,20,desktop,rural,UPI,groceries,19,1386,2445.9,0,0,0,0
29840,2458.02,19,desktop,urban,Net Banking,entertainment,12,632,2653.31,0,0,0,0
29841,381.26,14,mobile,rural,Debit Card,education,11,30,508.62,0,0,0,0
29842,416.87,0,desktop,urban,Debit Card,travel,16,365,258.39,0,0,0,0
29843,352.93,4,mobile,urban,Debit Card,education,26,211,485.3,1,0,0,0
29844,98.75,21,tablet,rural,Net Banking,education,3,581,65.28,1,0,0,0
29845,658.78,8,mobile,urban,Credit Card,health,8,242,454.14,0,0,0,0
29846,592.35,16,desktop,semi-urban,Debit Card,fashion,22,729,740.94,0,1,0,0
29847,237.27,17,mobile,urban,UPI,travel,8,626,337.18,0,0,0,0
29848,1928.93,9,tablet,rural,Debit Card,recharge,19,628,2106.77,1,0,0,0
29849,862.6,18,mobile,semi-urban,Credit Card,fashion,31,258,1286.88,0,0,0,0
29850,1016.62,13,mobile,semi-urban,UPI,health,32,403,1185.46,1,0,0,0
29851,503.79,5,mobile,semi-urban,UPI,fashion,27,862,600.73,0,0,0,0
29852,2840.72,17,mobile,semi-urban,Debit Card,fashion,27,389,2715.38,0,0,1,0
29853,1867.07,20,tablet,urban,Net Banking,recharge,3,676,2697.95,1,0,0,0
29854,527.87,21,tablet,semi-urban,Credit Card,food,24,648,488.56,0,0,0,0
29855,410.05,17,mobile,semi-urban,UPI,electronics,21,379,495.41,0,0,0,0
29856,4514.66,20,desktop,semi-urban,UPI,health,21,143,5500.77,0,0,0,0
29857,4505.69,18,mobile,urban,UPI,food,5,860,4235.33,0,0,0,0
29858,1822.45,16,mobile,semi-urban,Paytm Wallet,recharge,17,717,2451.84,1,0,0,0
29859,967.03,0,tablet,urban,UPI,travel,22,873,861.93,0,0,0,0
29860,299.94,16,mobile,semi-urban,UPI,food,12,950,369.5,0,0,1,0
29861,3529.36,3,tablet,semi-urban,Credit Card,gaming,29,10,1715.14,2,1,1,1
29862,4543.88,19,desktop,semi-urban,Debit Card,health,24,888,4150.16,1,0,0,0
29863,274.22,16,mobile,urban,Paytm Wallet,education,17,505,298.56,0,0,0,0
29864,599.13,11,desktop,semi-urban,Debit Card,travel,1,1525,570.43,1,0,0,0
29865,394.4,8,desktop,semi-urban,Debit Card,travel,22,177,292.71,0,0,0,0
29866,591.12,14,desktop,rural,Paytm Wallet,health,17,560,455.25,1,0,0,0
29867,414.75,16,mobile,semi-urban,Net Banking,entertainment,11,1389,253.54,0,0,1,0
29868,613.03,2,mobile,urban,Paytm Wallet,entertainment,5,296,839.13,0,0,0,0
29869,334.68,11,tablet,semi-urban,Debit Card,health,35,901,285.74,1,0,0,0
29870,411.95,7,mobile,urban,Paytm Wallet,gaming,16,443,599.73,0,0,0,0
29871,1136.87,8,tablet,urban,Debit Card,electronics,15,196,1441.32,0,0,0,0
29872,2199.34,22,tablet,semi-urban,UPI,fashion,12,1121,2680.88,0,0,0,0
29873,807.33,7,mobile,urban,UPI,fashion,12,924,623.79,0,0,0,0
29874,565.76,21,tablet,semi-urban,Debit Card,entertainment,6,538,463.59,0,0,0,0
29875,5299.05,22,tablet,rural,Debit Card,travel,4,359,1509.28,3,0,1,1
29876,640.09,12,mobile,urban,Debit Card,food,7,596,619.8,0,0,0,0
29877,722.72,20,mobile,urban,Debit Card,travel,17,647,510.01,1,0,1,0
29878,323.35,16,desktop,urban,Paytm Wallet,health,7,771,397.3,0,0,0,0
29879,1939.59,5,desktop,semi-urban,UPI,groceries,8,369,1586.67,0,0,0,0
29880,653.82,10,desktop,rural,Paytm Wallet,travel,25,1018,505.58,0,0,0,0
29881,699.62,6,desktop,urban,Paytm Wallet,food,18,30,490.48,0,0,0,0
29882,457.1,18,mobile,urban,Debit Card,electronics,20,262,389.13,1,0,1,0
29883,2225.79,12,mobile,urban,UPI,food,34,627,1481.26,1,0,0,0
29884,410.71,20,mobile,semi-urban,UPI,fashion,16,613,581.02,0,0,0,0
29885,506.84,2,mobile,urban,Credit Card,fashion,16,837,480.54,0,0,0,0
29886,493.97,8,desktop,rural,Debit Card,food,22,1167,348.17,0,0,0,0
29887,883.71,9,mobile,semi-urban,Paytm Wallet,education,9,883,874.13,0,0,0,0
29888,400.68,20,mobile,urban,UPI,travel,13,293,357.74,1,0,0,0
29889,543.79,15,mobile,urban,Credit Card,electronics,20,1511,769.52,0,0,0,0
29890,155.49,6,desktop,urban,Credit Card,education,20,341,206.4,0,0,0,0
29891,930.14,8,mobile,urban,UPI,gaming,7,1025,1132.25,0,0,0,0
29892,290.36,10,mobile,rural,Credit Card,groceries,15,623,405.25,0,0,0,0
29893,14269.06,23,mobile,rural,Credit Card,electronics,18,9,1805.3,4,0,1,1
29894,302.98,16,mobile,urban,Debit Card,health,21,779,379.66,0,0,0,0
29895,582.93,7,tablet,urban,UPI,groceries,15,580,832.73,1,0,0,0
29896,609.15,14,desktop,rural,Net Banking,fashion,14,30,856.55,0,0,0,0
29897,518.04,2,mobile,rural,Credit Card,recharge,9,555,321.06,0,0,0,0
29898,1136.18,9,mobile,semi-urban,Debit Card,travel,15,253,1598.42,0,0,0,0
29899,1835.13,21,mobile,semi-urban,Debit Card,education,1,453,1750.23,0,0,0,0
29900,29959.17,7,tablet,rural,Credit Card,electronics,25,46,14859.91,6,1,0,1
29901,164.55,17,tablet,semi-urban,Net Banking,entertainment,13,711,198.75,0,0,0,0
29902,3751.96,23,mobile,rural,Credit Card,gaming,14,58,1081.99,3,0,1,1
29903,2378.61,11,desktop,semi-urban,Paytm Wallet,travel,3,446,2284.7,0,0,0,0
29904,871.26,17,mobile,semi-urban,UPI,groceries,1,423,1180.14,1,0,1,0
29905,293.81,19,mobile,urban,Debit Card,recharge,12,946,363.84,0,0,1,0
29906,938.46,17,mobile,urban,Credit Card,travel,20,62,1111.28,0,0,0,0
29907,796.09,10,mobile,urban,Debit Card,entertainment,1,820,1002.58,0,0,0,0
29908,830.45,15,mobile,semi-urban,Debit Card,health,8,709,970.64,0,0,0,0
29909,1747.11,2,mobile,urban,Net Banking,electronics,22,446,1096.36,0,0,0,0
29910,2176.17,8,mobile,semi-urban,Net Banking,gaming,37,157,926.92,6,1,1,1
29911,1655.02,2,mobile,rural,Debit Card,food,21,298,1097.69,0,0,0,0
29912,150.81,22,mobile,semi-urban,Debit Card,health,1,157,175.1,0,0,0,0
29913,888.05,1,mobile,rural,Credit Card,fashion,20,564,902.85,0,0,0,0
29914,568.44,13,mobile,urban,Debit Card,groceries,13,30,755.02,1,1,0,0
29915,838.42,16,desktop,urban,UPI,entertainment,14,675,883.75,0,0,0,0
29916,15025.99,7,mobile,rural,Credit Card,entertainment,33,212,7371.87,2,1,1,1
29917,1182.96,16,desktop,rural,UPI,groceries,26,771,958.44,1,0,0,0
29918,806.28,14,mobile,urban,UPI,entertainment,6,429,1089.39,0,0,0,0
29919,360.81,10,desktop,rural,UPI,education,13,482,529.84,0,1,0,0
29920,331.71,20,desktop,rural,Debit Card,fashion,20,160,262.47,0,0,0,0
29921,4011.44,20,mobile,urban,Debit Card,travel,23,316,2576.85,0,0,0,0
29922,1098.05,13,mobile,urban,UPI,recharge,1,407,1349.97,0,0,0,0
29923,1599.52,1,tablet,urban,Debit Card,fashion,20,117,2083.47,0,0,0,0
29924,530.21,10,desktop,urban,Credit Card,health,24,507,570.13,1,0,0,0
29925,785.84,21,desktop,semi-urban,Credit Card,food,18,141,878.49,0,0,0,0
29926,247.18,11,mobile,semi-urban,Credit Card,travel,20,332,334.92,0,1,0,0
29927,1053.98,18,desktop,semi-urban,Debit Card,fashion,7,1003,829.17,0,0,0,0
29928,8178.06,0,mobile,rural,Credit Card,entertainment,34,35,3751.51,4,1,0,1
29929,1390.54,9,mobile,rural,Debit Card,gaming,2,642,1421.12,0,0,0,0
29930,547.05,13,mobile,urban,Credit Card,education,29,540,628.25,0,0,0,0
29931,787.76,20,mobile,urban,UPI,groceries,19,30,854.71,0,0,0,0
29932,325.05,7,mobile,semi-urban,Net Banking,fashion,2,280,298.31,0,0,1,0
29933,11221.87,9,desktop,semi-urban,Credit Card,fashion,45,63,1601.01,2,1,1,1
29934,1765.86,10,mobile,urban,Paytm Wallet,recharge,7,454,2146.28,1,0,0,0
29935,1091.63,17,mobile,semi-urban,Net Banking,entertainment,11,587,1378.3,0,0,0,0
29936,1020.11,19,desktop,semi-urban,Net Banking,health,6,120,1256.83,1,0,0,0
29937,660.31,10,desktop,urban,Net Banking,food,1,625,483.17,0,0,0,0
29938,1082.53,17,desktop,semi-urban,Credit Card,entertainment,6,403,1268.15,0,0,0,0
29939,534.73,19,mobile,urban,Debit Card,groceries,19,829,453.08,0,0,0,0
29940,327.22,7,mobile,urban,UPI,gaming,6,395,463.65,0,0,1,0
29941,521.68,8,desktop,semi-urban,Debit Card,gaming,13,30,393.08,0,0,0,0
29942,870.37,12,mobile,semi-urban,UPI,food,31,476,1090.29,0,0,0,0
29943,3830.34,18,desktop,urban,Credit Card,health,21,646,5403.47,0,0,0,0
29944,261.53,7,mobile,urban,Debit Card,recharge,1,630,271.02,0,0,0,0
29945,3801.37,8,desktop,semi-urban,Debit Card,entertainment,14,1198,2787.63,0,0,0,0
29946,819.12,10,desktop,urban,Debit Card,entertainment,16,415,1069.53,0,0,0,0
29947,332.28,20,desktop,urban,Paytm Wallet,food,1,272,455.32,0,0,0,0
29948,513.68,15,mobile,semi-urban,Credit Card,electronics,23,86,482.68,0,0,0,0
29949,489.84,7,mobile,urban,UPI,gaming,5,648,701.01,1,0,0,0
29950,845.45,2,mobile,urban,UPI,travel,19,180,597.33,0,0,0,0
29951,379.75,19,desktop,urban,Credit Card,electronics,13,739,558.39,0,0,0,0
29952,697.67,9,mobile,urban,Debit Card,entertainment,22,582,424.99,0,0,0,0
